alpha_name,beta_name,alpha_value,beta_value,rho,cf_terms,best_p,best_q,best_approx,delta,abs_error,n_lock,tau_scaled,pair,carrier,abs_delta,Crystal_n_start,Crystal_n_end,Crystal_count,Crystal_mean_err,Crystal_lock_scaled_pct,Crystal_lock_soft_pct,Transit_n_start,Transit_n_end,Transit_count,Transit_mean_err,Transit_lock_scaled_pct,Transit_lock_soft_pct,PostCrk_n_start,PostCrk_n_end,PostCrk_count,PostCrk_mean_err,PostCrk_lock_scaled_pct,PostCrk_lock_soft_pct
sqrt2,log10,1.4142135623730951,2.302585092994046,0.41553969783146405,"[0; 2, 2, 2, 5, 1, 2, 1, 12, 1]",5,12,0.4166666666666667,-0.0011269688352026352,0.0011269688352026352,887.3359837143984,0.008333333333333333,sqrt2 / log10,5/12,0.0011269688352026352,1,88,88,0.0501501131665165,7.954545454545454,50.0,798.0,976.0,179,0.05043239672149879,8.379888268156424,49.72067039106145,1064.0,1331.0,268,0.3495451801551334,0.0,0.0
sqrt7,catalan,2.6457513110645907,0.915965594177219,0.9155372901650889,"[0; 1, 10, 1, 5, 4, 3, 3, 1, 2]",11,12,0.9166666666666666,-0.001129376501577739,0.001129376501577739,885.4443125060596,0.008333333333333333,sqrt7 / catalan,11/12,0.001129376501577739,1,88,88,0.05025725432021119,7.954545454545454,50.0,796.0,973.0,178,0.0502628924786787,7.865168539325842,49.43820224719101,1062.0,1328.0,267,0.3496049193854428,0.0,0.0
sqrt2,pi_over_3,1.4142135623730951,1.0471975511965976,0.5149966924247185,"[0; 1, 1, 16, 5, 1, 6, 1, 2, 1]",16,31,0.5161290322580645,-0.001132339833346041,0.001132339833346041,883.1271059722596,0.0032258064516129032,sqrt2 / pi_over_3,16/31,0.001132339833346041,1,88,88,0.05038912258389939,2.272727272727273,50.0,794.0,971.0,178,0.0503907397429491,2.8089887640449436,50.0,1059.0,1324.0,266,0.3491829114318252,0.0,0.0
catalan,sqrt2_over_pi,0.915965594177219,0.4501581580785531,0.10997404448550398,"[0; 9, 10, 1, 2, 1, 16, 2, 6, 1]",1,9,0.1111111111111111,-0.0011370666256071277,0.0011370666256071277,879.4559417009166,0.011111111111111112,catalan / sqrt2_over_pi,1/9,0.0011370666256071277,1,87,87,0.05003093152671386,10.344827586206897,49.42528735632184,791.0,967.0,177,0.05031652117427338,11.299435028248588,49.717514124293785,1055.0,1319.0,265,0.3496980845956679,0.0,0.0
catalan,pi_over_sqrt2,0.915965594177219,2.221441469079183,0.890025955514496,"[0; 1, 8, 10, 1, 2, 1, 16, 2, 6]",8,9,0.8888888888888888,0.001137066625607197,0.001137066625607197,879.4559417008629,0.011111111111111112,catalan / pi_over_sqrt2,8/9,0.001137066625607197,1,87,87,0.05003093152671435,10.344827586206897,49.42528735632184,791.0,967.0,177,0.05031652117427347,11.299435028248588,49.717514124293785,1055.0,1319.0,265,0.3496980845956854,0.0,0.0
e,log2,2.718281828459045,0.6931471805599453,0.2715832270988505,"[0; 3, 1, 2, 6, 1, 6, 6, 2, 2]",3,11,0.2727272727272727,-0.0011440456284221856,0.0011440456284221856,874.091011019511,0.00909090909090909,e / log2,3/11,0.0011440456284221856,1,87,87,0.050338007650577075,8.045977011494253,49.42528735632184,786.0,961.0,176,0.05033919084101997,9.090909090909092,49.43181818181818,1048.0,1311.0,264,0.34940181872399173,0.0,0.0
zeta3,e,1.202056903159594,2.718281828459045,0.1840341753914912,"[0; 5, 2, 3, 3, 1, 1, 1, 3, 7]",5,27,0.18518518518518517,-0.00115100979369398,0.00115100979369398,868.8023381544491,0.003703703703703704,zeta3 / e,5/27,0.00115100979369398,1,86,86,0.05006892602568862,3.488372093023256,50.0,781.0,955.0,175,0.05036031131197027,4.0,49.714285714285715,1042.0,1303.0,262,0.34955898310620365,0.0,0.0
sqrt2,log2,1.4142135623730951,0.6931471805599453,0.05440280323555169,"[0; 18, 2, 1, 1, 1, 1, 1, 4, 2]",1,18,0.05555555555555555,-0.0011527523200038636,0.0011527523200038636,867.4890370176382,0.005555555555555556,sqrt2 / log2,1/18,0.0011527523200038636,1,86,86,0.0501447259201682,4.651162790697675,50.0,780.0,954.0,175,0.050434488574321354,5.714285714285714,49.142857142857146,1040.0,1301.0,262,0.3492965905645261,0.0,0.0
sqrt5,catalan,2.23606797749979,0.915965594177219,0.8321797217456073,"[0; 1, 4, 1, 23, 4, 14, 14, 10, 1]",5,6,0.8333333333333334,-0.0011536115877260888,0.0011536115877260888,866.8428877098258,0.016666666666666666,sqrt5 / catalan,5/6,0.0011536115877260888,1,86,86,0.050182104066083276,16.27906976744186,50.0,780.0,953.0,174,0.05018210406608197,16.666666666666664,50.0,1040.0,1300.0,261,0.3497255576394806,0.0,0.0
e_over_pi,catalan,0.8652559794322651,0.915965594177219,0.648845938210622,"[0; 1, 1, 1, 5, 1, 1, 3, 6, 5]",13,20,0.65,-0.001154061789378047,0.001154061789378047,866.5047306859759,0.005,e_over_pi / catalan,13/20,0.001154061789378047,1,86,86,0.05020168783794411,4.651162790697675,50.0,779.0,953.0,175,0.05049188314215436,4.571428571428571,49.142857142857146,1039.0,1299.0,261,0.3490982317829116,0.0,0.0
pi_over_e,catalan,1.1557273497909217,0.915965594177219,0.351154061789378,"[0; 2, 1, 5, 1, 1, 3, 6, 5, 1]",7,20,0.35,0.001154061789378047,0.001154061789378047,866.5047306859759,0.005,pi_over_e / catalan,7/20,0.001154061789378047,1,86,86,0.05020168783794404,4.651162790697675,50.0,779.0,953.0,175,0.050491883142152735,4.571428571428571,49.142857142857146,1039.0,1299.0,261,0.34909823178291116,0.0,0.0
zeta3,e_over_pi,1.202056903159594,0.8652559794322651,0.7284300384027844,"[0; 1, 2, 1, 2, 6, 1, 3, 2, 37]",8,11,0.7272727272727273,0.001157311130057126,0.001157311130057126,864.0718766358352,0.00909090909090909,zeta3 / e_over_pi,8/11,0.001157311130057126,1,86,86,0.050343034157485866,8.13953488372093,50.0,777.0,950.0,174,0.05034399029117158,8.620689655172415,50.0,1036.0,1296.0,261,0.34942477764663255,0.0,0.0
zeta3,pi_over_e,1.202056903159594,1.1557273497909217,0.2715699615972156,"[0; 3, 1, 2, 6, 1, 3, 2, 37, 1]",3,11,0.2727272727272727,-0.001157311130057126,0.001157311130057126,864.0718766358352,0.00909090909090909,zeta3 / pi_over_e,3/11,0.001157311130057126,1,86,86,0.050343034157485866,8.13953488372093,50.0,777.0,950.0,174,0.05034399029117125,8.620689655172415,50.0,1036.0,1296.0,261,0.3494247776466321,0.0,0.0
e,phi,2.718281828459045,1.618033988749895,0.07808692123502725,"[0; 12, 1, 4, 6, 4, 1, 3, 1, 314]",1,13,0.07692307692307693,0.001163844311950324,0.001163844311950324,859.2214523300285,0.007692307692307693,e / phi,1/13,0.001163844311950324,1,85,85,0.0500453054138641,7.0588235294117645,49.411764705882355,773.0,945.0,173,0.05033607443957781,7.514450867052023,49.71098265895954,1031.0,1288.0,258,0.34947747970640547,0.0,0.0
e,phi_inv,2.718281828459045,0.6180339887498948,0.9219130787649727,"[0; 1, 11, 1, 4, 6, 4, 1, 3, 1]",12,13,0.9230769230769231,-0.0011638443119503794,0.0011638443119503794,859.2214523299875,0.007692307692307693,e / phi_inv,12/13,0.0011638443119503794,1,85,85,0.05004530541386371,7.0588235294117645,49.411764705882355,773.0,945.0,173,0.05033607443957773,7.514450867052023,49.71098265895954,1031.0,1288.0,258,0.34947747970640564,0.0,0.0
pi_over_2,sqrt5,1.5707963267948966,2.23606797749979,0.5611682212785517,"[0; 1, 1, 3, 1, 1, 2, 2, 1, 2]",14,25,0.56,0.001168221278551651,0.001168221278551651,856.0022132449,0.004,pi_over_2 / sqrt5,14/25,0.001168221278551651,1,85,85,0.05023351497772324,3.5294117647058822,49.411764705882355,770.0,941.0,172,0.05023354504237167,4.069767441860465,49.41860465116279,1027.0,1284.0,258,0.3498796873664942,0.0,0.0
log3,two_pi,1.0986122886681098,6.283185307179586,0.051171990409804746,"[0; 19, 1, 1, 5, 2, 5, 1, 7, 5]",1,20,0.05,0.0011719904098047434,0.0011719904098047434,853.2493027537679,0.005,log3 / two_pi,1/20,0.0011719904098047434,1,85,85,0.05039558762160409,4.705882352941177,49.411764705882355,767.0,938.0,172,0.050398985068540715,5.232558139534884,49.41860465116279,1023.0,1279.0,257,0.3489609616852629,0.0,0.0
silver,log3,2.414213562373095,1.0986122886681098,0.3715464711387604,"[0; 2, 1, 2, 4, 6, 1, 2, 3, 1]",10,27,0.37037037037037035,0.0011761007683900315,0.0011761007683900315,850.2672788564738,0.003703703703703704,silver / log3,10/27,0.0011761007683900315,1,85,85,0.05057233304077037,3.5294117647058822,49.411764705882355,765.0,935.0,171,0.05027842668888644,3.508771929824561,49.707602339181285,1020.0,1275.0,256,0.3495756317275376,0.0,0.0
silver_inv,log3,0.41421356237309515,1.0986122886681098,0.6284535288612396,"[0; 1, 1, 1, 2, 4, 6, 1, 2, 3]",17,27,0.6296296296296297,-0.0011761007683900315,0.0011761007683900315,850.2672788564738,0.003703703703703704,silver_inv / log3,17/27,0.0011761007683900315,1,85,85,0.050572333040770495,3.5294117647058822,49.411764705882355,765.0,935.0,171,0.05027842668888445,3.508771929824561,49.707602339181285,1020.0,1275.0,256,0.3495756317275376,0.0,0.0
log3,pi,1.0986122886681098,3.141592653589793,0.08215722222270343,"[0; 12, 5, 1, 4, 1, 1, 2, 6, 1]",1,12,0.08333333333333333,-0.0011761111106299016,0.0011761111106299016,850.2598019539328,0.008333333333333333,log3 / pi,1/12,0.0011761111106299016,1,85,85,0.05057277775708597,8.235294117647058,49.411764705882355,765.0,935.0,171,0.050278817395726365,8.187134502923977,49.707602339181285,1020.0,1275.0,256,0.3495874994478176,0.0,0.0
log3,inv_pi,1.0986122886681098,0.3183098861837907,0.9178427777772966,"[0; 1, 11, 5, 1, 4, 1, 1, 2, 6]",11,12,0.9166666666666666,0.0011761111106299849,0.0011761111106299849,850.2598019538725,0.008333333333333333,log3 / inv_pi,11/12,0.0011761111106299849,1,85,85,0.05057277775708803,8.235294117647058,49.411764705882355,765.0,935.0,171,0.05027881739572595,8.187134502923977,49.707602339181285,1020.0,1275.0,256,0.3495874994478667,0.0,0.0
phi_over_pi,e_over_pi,0.5150362148004839,0.8652559794322651,0.5845269406225162,"[0; 1, 1, 2, 2, 5, 2, 2, 28, 1]",7,12,0.5833333333333334,0.0011936072891828298,0.0011936072891828298,837.7964922488219,0.008333333333333333,phi_over_pi / e_over_pi,7/12,0.0011936072891828298,1,83,83,0.050131506145680405,7.228915662650602,49.39759036144578,754.0,921.0,168,0.05013150614568049,8.333333333333332,50.0,1005.0,1256.0,252,0.3493730404212308,0.0,0.0
phi_over_pi,pi_over_e,0.5150362148004839,1.1557273497909217,0.4154730593774838,"[0; 2, 2, 2, 5, 2, 2, 28, 1, 10]",5,12,0.4166666666666667,-0.0011936072891828853,0.0011936072891828853,837.796492248783,0.008333333333333333,phi_over_pi / pi_over_e,5/12,0.0011936072891828853,1,83,83,0.05013150614568052,7.228915662650602,49.39759036144578,754.0,921.0,168,0.05013150614568015,8.333333333333332,50.0,1005.0,1256.0,252,0.34937304042123146,0.0,0.0
inv_pi,silver_inv,0.3183098861837907,0.41421356237309515,0.2988021228551043,"[0; 3, 2, 1, 7, 1, 1, 1, 5, 3]",3,10,0.3,-0.0011978771448956649,0.0011978771448956649,834.8101508248577,0.01,inv_pi / silver_inv,3/10,0.0011978771448956649,1,83,83,0.050310840085618376,9.63855421686747,49.39759036144578,751.0,918.0,168,0.050310840085618314,10.119047619047619,49.404761904761905,1001.0,1252.0,252,0.3494086037249792,0.0,0.0
pi,silver_inv,3.141592653589793,0.41421356237309515,0.7011978771448957,"[0; 1, 2, 2, 1, 7, 1, 1, 1, 5]",7,10,0.7,0.0011978771448957204,0.0011978771448957204,834.8101508248191,0.01,pi / silver_inv,7/10,0.0011978771448957204,1,83,83,0.050310840085618265,9.63855421686747,49.39759036144578,751.0,918.0,168,0.050310840085617634,10.119047619047619,49.404761904761905,1001.0,1252.0,252,0.3494086037249788,0.0,0.0
pi,silver,3.141592653589793,2.414213562373095,0.2988021228551041,"[0; 3, 2, 1, 7, 1, 1, 1, 5, 3]",3,10,0.3,-0.001197877144895887,0.001197877144895887,834.810150824703,0.01,pi / silver,3/10,0.001197877144895887,1,83,83,0.05031084008562772,9.63855421686747,49.39759036144578,751.0,918.0,168,0.05031084008562762,10.119047619047619,49.404761904761905,1001.0,1252.0,252,0.3494086037252294,0.0,0.0
inv_pi,silver,0.3183098861837907,2.414213562373095,0.7011978771448959,"[0; 1, 2, 2, 1, 7, 1, 1, 1, 5]",7,10,0.7,0.0011978771448959424,0.0011978771448959424,834.8101508246643,0.01,inv_pi / silver,7/10,0.0011978771448959424,1,83,83,0.050310840085627695,9.63855421686747,49.39759036144578,751.0,918.0,168,0.050310840085627105,10.119047619047619,49.404761904761905,1001.0,1252.0,252,0.3494086037252292,0.0,0.0
log3,sqrt3,1.0986122886681098,1.7320508075688772,0.17121204375151663,"[0; 5, 1, 5, 3, 1, 1, 2, 29, 4]",5,29,0.1724137931034483,-0.0012017493519316524,0.0012017493519316524,832.1202739927696,0.0034482758620689655,log3 / sqrt3,5/29,0.0012017493519316524,1,83,83,0.0504734727811289,2.4096385542168677,49.39759036144578,748.0,915.0,168,0.05047519348580599,2.976190476190476,49.404761904761905,998.0,1248.0,251,0.3495645222192329,0.0,0.0
silver_inv,log10,0.41421356237309515,2.302585092994046,0.9432382492535858,"[0; 1, 16, 1, 1, 1, 1, 1, 1, 2]",17,18,0.9444444444444444,-0.0012061951908586277,0.0012061951908586277,829.0532142547775,0.005555555555555556,silver_inv / log10,17/18,0.0012061951908586277,1,82,82,0.05005710042063429,4.878048780487805,50.0,746.0,911.0,166,0.05005787375531198,5.421686746987952,50.0,994.0,1243.0,250,0.3491293209754026,0.0,0.0
silver,log10,2.414213562373095,2.302585092994046,0.05676175074641443,"[0; 17, 1, 1, 1, 1, 1, 1, 2, 5]",1,18,0.05555555555555555,0.0012061951908588775,0.0012061951908588775,829.0532142546057,0.005555555555555556,silver / log10,1/18,0.0012061951908588775,1,82,82,0.050057100420643284,4.878048780487805,50.0,746.0,911.0,166,0.05005787375531789,5.421686746987952,50.0,994.0,1243.0,250,0.349129320975651,0.0,0.0
sqrt3,pi_over_4,1.7320508075688772,0.7853981633974483,0.7260474922110451,"[0; 1, 2, 1, 1, 1, 6, 9, 5, 3]",8,11,0.7272727272727273,-0.0012252350616821506,0.0012252350616821506,816.1699181437717,0.00909090909090909,sqrt3 / pi_over_4,8/11,0.0012252350616821506,1,81,81,0.05023463752896723,8.641975308641975,49.382716049382715,734.0,897.0,164,0.05023717642734829,9.146341463414634,49.390243902439025,979.0,1224.0,246,0.34959642044286676,0.0,0.0
pi_over_2,log2,1.5707963267948966,0.6931471805599453,0.7678941725361748,"[0; 1, 3, 3, 4, 8, 2, 1, 1, 1]",23,30,0.7666666666666667,0.0012275058695080387,0.0012275058695080387,814.6600556792296,0.0033333333333333335,pi_over_2 / log2,23/30,0.0012275058695080387,1,81,81,0.05032774064983166,2.4691358024691357,49.382716049382715,733.0,896.0,164,0.05032774064983206,3.6585365853658534,50.0,977.0,1221.0,245,0.34902895058939143,0.0,0.0
sqrt3,sqrt2,1.7320508075688772,1.4142135623730951,0.5849625007211559,"[0; 1, 1, 2, 2, 3, 1, 5, 2, 23]",17,29,0.5862068965517241,-0.0012443958305682346,0.0012443958305682346,803.6028210921963,0.0034482758620689655,sqrt3 / sqrt2,17/29,0.0012443958305682346,1,80,80,0.05039803113801529,2.5,50.0,723.0,883.0,161,0.05008965919339213,3.7267080745341614,49.68944099378882,964.0,1205.0,242,0.34954727825130466,0.0,0.0
ln_phi,pi_over_e,0.48121182505960347,1.1557273497909217,0.9461183031741722,"[0; 1, 17, 1, 1, 3, 1, 2, 1, 1]",18,19,0.9473684210526315,-0.0012501178784593003,0.0012501178784593003,799.9245648997864,0.005263157894736842,ln_phi / pi_over_e,18/19,0.0012501178784593003,1,79,79,0.050004715138374,5.063291139240507,49.36708860759494,719.0,879.0,161,0.05032248240700353,5.590062111801243,49.68944099378882,959.0,1199.0,241,0.3488771908576413,0.0,0.0
ln_phi,e_over_pi,0.48121182505960347,0.8652559794322651,0.053881696825827774,"[0; 18, 1, 1, 3, 1, 2, 1, 1, 1]",1,19,0.05263157894736842,0.0012501178784593558,0.0012501178784593558,799.924564899751,0.005263157894736842,ln_phi / e_over_pi,1/19,0.0012501178784593558,1,79,79,0.050004715138374116,5.063291139240507,49.36708860759494,719.0,879.0,161,0.05032248240700361,5.590062111801243,49.68944099378882,959.0,1199.0,241,0.34887719085764185,0.0,0.0
e_over_pi,two_pi,0.8652559794322651,6.283185307179586,0.9212515959339117,"[0; 1, 11, 1, 2, 3, 7, 4, 1, 1]",23,25,0.92,0.0012515959339116645,0.0012515959339116645,798.9799047002803,0.004,e_over_pi / two_pi,23/25,0.0012515959339116645,1,79,79,0.05006383735646795,3.79746835443038,49.36708860759494,719.0,878.0,160,0.050063837356468355,4.375,49.375,958.0,1198.0,241,0.34922041675681553,0.0,0.0
pi_over_e,two_pi,1.1557273497909217,6.283185307179586,0.07874840406608834,"[0; 12, 1, 2, 3, 7, 4, 1, 1, 3]",2,25,0.08,-0.0012515959339116645,0.0012515959339116645,798.9799047002803,0.004,pi_over_e / two_pi,2/25,0.0012515959339116645,1,79,79,0.05006383735646654,3.79746835443038,49.36708860759494,719.0,878.0,160,0.050063837356466315,4.375,49.375,958.0,1198.0,241,0.34922041675677257,0.0,0.0
sqrt2,sqrt11,1.4142135623730951,3.3166247903554,0.2890648263178879,"[0; 3, 2, 5, 1, 1, 1, 25, 1, 1]",9,31,0.2903225806451613,-0.0012577543272734304,0.0012577543272734304,795.067827091327,0.0032258064516129032,sqrt2 / sqrt11,9/31,0.0012577543272734304,1,79,79,0.05031017309093648,2.5316455696202533,49.36708860759494,715.0,874.0,160,0.050311239463656676,3.125,49.375,954.0,1192.0,239,0.34957039316436966,0.0,0.0
e,silver,2.718281828459045,2.414213562373095,0.13459265710651103,"[0; 7, 2, 3, 15, 1, 59, 1, 4, 1]",2,15,0.13333333333333333,0.0012593237731776952,0.0012593237731776952,794.0769651927284,0.006666666666666667,e / silver,2/15,0.0012593237731776952,1,79,79,0.050372950927107724,6.329113924050633,49.36708860759494,714.0,873.0,160,0.05037416247831903,6.875000000000001,49.375,952.0,1191.0,240,0.3493654229598985,0.0,0.0
e,silver_inv,2.718281828459045,0.41421356237309515,0.8654073428934888,"[0; 1, 6, 2, 3, 15, 1, 59, 1, 4]",13,15,0.8666666666666667,-0.001259323773177945,0.001259323773177945,794.0769651925708,0.006666666666666667,e / silver_inv,13/15,0.001259323773177945,1,79,79,0.050372950927116585,6.329113924050633,49.36708860759494,714.0,873.0,160,0.05037416247832027,6.875000000000001,49.375,952.0,1191.0,240,0.34936542296013473,0.0,0.0
sqrt7,euler_gamma,2.6457513110645907,0.577215664901532,0.22950778671561278,"[0; 4, 2, 1, 3, 1, 654, 1, 2, 8]",3,13,0.23076923076923078,-0.0012614440536179994,0.0012614440536179994,792.7422521291047,0.007692307692307693,sqrt7 / euler_gamma,3/13,0.0012614440536179994,1,79,79,0.05045776214471952,7.59493670886076,49.36708860759494,713.0,872.0,160,0.05045776214471953,7.5,49.375,951.0,1189.0,239,0.3497451373712455,0.0,0.0
sqrt3,log2,1.7320508075688772,0.6931471805599453,0.501263902341305,"[0; 1, 1, 197, 3, 3, 107, 1, 4, 1]",1,2,0.5,0.0012639023413050232,0.0012639023413050232,791.2003699332222,0.05,sqrt3 / log2,1/2,0.0012639023413050232,1,79,79,0.05055609365220097,49.36708860759494,49.36708860759494,712.0,870.0,159,0.0502397235539337,49.685534591194966,49.685534591194966,949.0,1186.0,238,0.34921574934311206,0.0,0.0
log3,euler_gamma,1.0986122886681098,0.577215664901532,0.8288606012435726,"[0; 1, 4, 1, 5, 2, 1, 1, 1, 6]",24,29,0.8275862068965517,0.001274394347020924,0.001274394347020924,784.6864687823205,0.0034482758620689655,log3 / euler_gamma,24/29,0.001274394347020924,1,78,78,0.05033857670732601,2.564102564102564,50.0,706.0,863.0,158,0.050338576707326436,3.79746835443038,49.36708860759494,941.0,1177.0,237,0.3495836134951469,0.0,0.0
e_over_pi,sqrt5,0.8652559794322651,2.23606797749979,0.8201485316938857,"[0; 1, 4, 1, 1, 3, 1, 1, 1, 10]",23,28,0.8214285714285714,-0.0012800397346857117,0.0012800397346857117,781.225748625319,0.0035714285714285713,e_over_pi / sqrt5,23/28,0.0012800397346857117,1,78,78,0.05056156952008689,2.564102564102564,50.0,703.0,859.0,157,0.050241361862063176,3.821656050955414,49.681528662420384,937.0,1171.0,235,0.3491618803587732,0.0,0.0
pi_over_e,sqrt5,1.1557273497909217,2.23606797749979,0.1798514683061143,"[0; 5, 1, 1, 3, 1, 1, 1, 10, 2]",5,28,0.17857142857142858,0.0012800397346857117,0.0012800397346857117,781.225748625319,0.0035714285714285713,pi_over_e / sqrt5,5/28,0.0012800397346857117,1,78,78,0.05056156952008578,2.564102564102564,50.0,703.0,859.0,157,0.05024136186206209,3.821656050955414,49.681528662420384,937.0,1171.0,235,0.34916188035874424,0.0,0.0
e,sqrt5,2.718281828459045,2.23606797749979,0.2426698691192235,"[0; 4, 8, 3, 1, 1, 1, 1, 1, 1]",7,29,0.2413793103448276,0.0012905587743959057,0.0012905587743959057,774.8581620919105,0.0034482758620689655,e / sqrt5,7/29,0.0012905587743959057,1,77,77,0.0503317922014407,2.5974025974025974,49.35064935064935,697.0,852.0,156,0.05033179220144035,3.205128205128205,49.358974358974365,929.0,1162.0,234,0.3492791986309299,0.0,0.0
log2,sqrt2,0.6931471805599453,1.4142135623730951,0.9424672541102048,"[0; 1, 16, 2, 1, 1, 1, 1, 1, 4]",16,17,0.9411764705882353,0.0012907835219695407,0.0012907835219695407,774.7232459817515,0.0058823529411764705,log2 / sqrt2,16/17,0.0012907835219695407,1,77,77,0.05034055735681192,5.194805194805195,49.35064935064935,697.0,852.0,156,0.05034055735681255,5.769230769230769,50.0,929.0,1162.0,234,0.3495141722191394,0.0,0.0
euler_gamma,ln_phi,0.577215664901532,0.48121182505960347,0.7513036094661145,"[0; 1, 3, 47, 1, 2, 3, 1, 3, 5]",3,4,0.75,0.0013036094661145192,0.0013036094661145192,767.1009040618244,0.025,euler_gamma / ln_phi,3/4,0.0013036094661145192,1,76,76,0.05018896444540896,25.0,50.0,690.0,843.0,154,0.05019067275047554,25.324675324675322,50.0,920.0,1150.0,231,0.34923579742852684,0.0,0.0
log10,pi,2.302585092994046,3.141592653589793,0.7285844945238729,"[0; 1, 2, 1, 2, 5, 1, 14, 1, 3]",8,11,0.7272727272727273,0.001311767251145568,0.001311767251145568,762.3303593886025,0.00909090909090909,log10 / pi,8/11,0.001311767251145568,1,76,76,0.05050303916910509,7.894736842105263,50.0,686.0,838.0,153,0.05017578632895845,9.15032679738562,49.673202614379086,914.0,1143.0,230,0.34915261780323736,0.0,0.0
log10,inv_pi,2.302585092994046,0.3183098861837907,0.27141550547612714,"[0; 3, 1, 2, 5, 1, 14, 1, 3, 2]",3,11,0.2727272727272727,-0.001311767251145568,0.001311767251145568,762.3303593886025,0.00909090909090909,log10 / inv_pi,3/11,0.001311767251145568,1,76,76,0.05050303916910517,7.894736842105263,50.0,686.0,838.0,153,0.05017578632896142,9.15032679738562,49.673202614379086,914.0,1143.0,230,0.34915261780323786,0.0,0.0
